AOP_id,AOP_title,AOP_short_name,AOP_AO_1,AOP_AO_id_1,AOP_AO_2,AOP_AO_id_2,AOP_AO_3,AOP_AO_id_3,AOP_AO_4,AOP_AO_id_4,AOP_AO_5,AOP_AO_id_5,AOP_AO_6,AOP_AO_id_6,AOP_AO_7,AOP_AO_id_7,AOP_AO_8,AOP_AO_id_8,AOP_AO_9,AOP_AO_id_9,AOP_AO_10,AOP_AO_id_10,AOP_KE_1,AOP_KE_id_1,AOP_KE_2,AOP_KE_id_2,AOP_KE_3,AOP_KE_id_3,AOP_KE_4,AOP_KE_id_4,AOP_KE_5,AOP_KE_id_5,AOP_KE_6,AOP_KE_id_6,AOP_KE_7,AOP_KE_id_7,AOP_KE_8,AOP_KE_id_8,AOP_KE_9,AOP_KE_id_9,AOP_KE_10,AOP_KE_id_10,AOP_MIE_1,AOP_MIE_id_1,AOP_MIE_2,AOP_MIE_id_2,AOP_MIE_3,AOP_MIE_id_3,AOP_MIE_4,AOP_MIE_id_4,AOP_MIE_5,AOP_MIE_id_5,AOP_MIE_6,AOP_MIE_id_6,AOP_MIE_7,AOP_MIE_id_7,AOP_MIE_8,AOP_MIE_id_8,AOP_MIE_9,AOP_MIE_id_9,AOP_MIE_10,AOP_MIE_id_10,stressor_id_1,stressor_name_1,stressor_id_2,stressor_name_2,stressor_id_3,stressor_name_3,stressor_id_4,stressor_name_4,stressor_id_5,stressor_name_5,stressor_id_6,stressor_name_6,stressor_id_7,stressor_name_7,stressor_id_8,stressor_name_8,stressor_id_9,stressor_name_9,stressor_id_10,stressor_name_10,relation_1,upstream_event_id_1,upstream_event_1,downstream_event_id_1,downstream_event_1,relation_2,upstream_event_id_2,upstream_event_2,downstream_event_id_2,downstream_event_2,relation_3,upstream_event_id_3,upstream_event_3,downstream_event_id_3,downstream_event_3,relation_4,upstream_event_id_4,upstream_event_4,downstream_event_id_4,downstream_event_4,relation_5,upstream_event_id_5,upstream_event_5,downstream_event_id_5,downstream_event_5,relation_6,upstream_event_id_6,upstream_event_6,downstream_event_id_6,downstream_event_6,relation_7,upstream_event_id_7,upstream_event_7,downstream_event_id_7,downstream_event_7,relation_8,upstream_event_id_8,upstream_event_8,downstream_event_id_8,downstream_event_8,relation_9,upstream_event_id_9,upstream_event_9,downstream_event_id_9,downstream_event_9,relation_10,upstream_event_id_10,upstream_event_10,downstream_event_id_10,downstream_event_10
297,Inhibition of retinaldehyde dehydrogenase leads to population decline,"retinaldehyde dehydrogenase inhibition,population decline","Decrease, Population growth rate",360,,,,,,,,,,,,,,,,,,,"Altered, Photoreceptor patterning",1640,Decreased retinoic acid (RA) synthesis,1641,Decreased plasma RA level,1642,"Altered, Visual function",1643,,,,,,,,,,,,,Retinaldehyde dehydrogenase inhibition,1637,,,,,,,,,,,,,,,,,,,461,Disulphiram,462,Diethylaminobenzaldehyde,463,Citral,464,Paclobutrazol,465,nitrofen,466,4-biphenyl carboxylic acid,467,Bisdiamine,468,SB-210661,,,,,1908,1637,Retinaldehyde dehydrogenase inhibition,1641,Decreased retinoic acid (RA) synthesis,1909,1641,Decreased retinoic acid (RA) synthesis,1642,Decreased plasma RA level,1910,1642,Decreased plasma RA level,1640,"Altered, Photoreceptor patterning",2228,1640,"Altered, Photoreceptor patterning",1643,"Altered, Visual function",2229,1643,"Altered, Visual function",360,"Decrease, Population growth rate",,,,,,,,,,,,,,,,,,,,,,,,,
3,Inhibition of the mitochondrial complex I of nigro-striatal neurons leads to parkinsonian motor deficits,Mitochondrial dysfunction and Neurotoxicity,Parkinsonian motor deficits,896,,,,,,,,,,,,,,,,,,,"Inhibition, NADH-ubiquinone oxidoreductase  (complex I)",887,"N/A, Mitochondrial dysfunction 1",177,"Impaired, Proteostasis",889,Neuroinflammation,188,Degeneration of dopaminergic neurons of the nigrostriatal pathway,890,,,,,,,,,,,"Binding of inhibitor, NADH-ubiquinone oxidoreductase (complex I)",888,,,,,,,,,,,,,,,,,,,222,MPP+,50,Rotenone,,,,,,,,,,,,,,,,,604,177,"N/A, Mitochondrial dysfunction 1",890,Degeneration of dopaminergic neurons of the nigrostriatal pathway,626,888,"Binding of inhibitor, NADH-ubiquinone oxidoreductase (complex I)",887,"Inhibition, NADH-ubiquinone oxidoreductase  (complex I)",627,887,"Inhibition, NADH-ubiquinone oxidoreductase  (complex I)",177,"N/A, Mitochondrial dysfunction 1",600,177,"N/A, Mitochondrial dysfunction 1",889,"Impaired, Proteostasis",601,889,"Impaired, Proteostasis",890,Degeneration of dopaminergic neurons of the nigrostriatal pathway,625,890,Degeneration of dopaminergic neurons of the nigrostriatal pathway,896,Parkinsonian motor deficits,603,890,Degeneration of dopaminergic neurons of the nigrostriatal pathway,188,Neuroinflammation,602,188,Neuroinflammation,890,Degeneration of dopaminergic neurons of the nigrostriatal pathway,,,,,,,,,,
119,Inhibition of thyroid peroxidase leading to follicular cell adenomas and carcinomas (in rat and mouse),Thyroid peroxidase- follicular adenoma/carcinoma,"Increase, Adenomas/carcinomas (follicular cell)",741,,,,,,,,,,,,,,,,,,,"Thyroid hormone synthesis, Decreased",277," Thyroxine (T4) in serum, Decreased",281,"Increased, Thyroid-stimulating hormone (TSH)",1023,"Increase, Hypertrophy and proliferation (follicular cell)",739,"Increase, Hyperplasia (follicular cells)",740,,,,,,,,,,,"Thyroperoxidase, Inhibition",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735,279,"Thyroperoxidase, Inhibition",277,"Thyroid hormone synthesis, Decreased",2736,277,"Thyroid hormone synthesis, Decreased",281," Thyroxine (T4) in serum, Decreased",2746,281," Thyroxine (T4) in serum, Decreased",1023,"Increased, Thyroid-stimulating hormone (TSH)",2748,1023,"Increased, Thyroid-stimulating hormone (TSH)",739,"Increase, Hypertrophy and proliferation (follicular cell)",458,739,"Increase, Hypertrophy and proliferation (follicular cell)",740,"Increase, Hyperplasia (follicular cells)",459,740,"Increase, Hyperplasia (follicular cells)",741,"Increase, Adenomas/carcinomas (follicular cell)",,,,,,,,,,,,,,,,,,,,
271,Inhibition of thyroid peroxidase leading to impaired fertility in fish,TPO inhibition and impaired fertility ,"Reduction, Cumulative fecundity and spawning",78,,,,,,,,,,,,,,,,,,,"Thyroid hormone synthesis, Decreased",277,"Reduction, Plasma 17beta-estradiol concentrations",219,"Reduction, Plasma vitellogenin concentrations",221,,,,,,,,,,,,,,,"Thyroperoxidase, Inhibition",279,,,,,,,,,,,,,,,,,,,48,Propylthiouracil,37,Methimazole,25,Ethylene thiourea,,,,,,,,,,,,,,,1680,279,"Thyroperoxidase, Inhibition",277,"Thyroid hormone synthesis, Decreased",1681,277,"Thyroid hormone synthesis, Decreased",219,"Reduction, Plasma 17beta-estradiol concentrations",1682,219,"Reduction, Plasma 17beta-estradiol concentrations",221,"Reduction, Plasma vitellogenin concentrations",1683,221,"Reduction, Plasma vitellogenin concentrations",78,"Reduction, Cumulative fecundity and spawning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Inhibition of Thyroperoxidase and Subsequent Adverse Neurodevelopmental Outcomes in Mammals,TPO Inhibition and Altered Neurodevelopment,"Cognitive Function, Decreased ",402,,,,,,,,,,,,,,,,,,,"Thyroid hormone synthesis, Decreased",277," Thyroxine (T4) in serum, Decreased",281,"Thyroxine (T4) in neuronal tissue, Decreased ",280,"Hippocampal gene expression, Altered ",756,"Hippocampal anatomy, Altered ",757,"Hippocampal Physiology, Altered",758,,,,,,,,,"Thyroperoxidase, Inhibition",279,,,,,,,,,,,,,,,,,,,37,Methimazole,48,Propylthiouracil,,,,,,,,,,,,,,,,,99,279,"Thyroperoxidase, Inhibition",277,"Thyroid hormone synthesis, Decreased",101,277,"Thyroid hormone synthesis, Decreased",281," Thyroxine (T4) in serum, Decreased",611,279,"Thyroperoxidase, Inhibition",281," Thyroxine (T4) in serum, Decreased",100,281," Thyroxine (T4) in serum, Decreased",280,"Thyroxine (T4) in neuronal tissue, Decreased ",412,280,"Thyroxine (T4) in neuronal tissue, Decreased ",756,"Hippocampal gene expression, Altered ",413,756,"Hippocampal gene expression, Altered ",757,"Hippocampal anatomy, Altered ",415,757,"Hippocampal anatomy, Altered ",758,"Hippocampal Physiology, Altered",414,758,"Hippocampal Physiology, Altered",402,"Cognitive Function, Decreased ",1132,281," Thyroxine (T4) in serum, Decreased",756,"Hippocampal gene expression, Altered ",1133,281," Thyroxine (T4) in serum, Decreased",757,"Hippocampal anatomy, Altered "
292,Inhibition of tyrosinase leads to decreased population in fish,"tyrosinase, fish ","Decrease, Population growth rate",360,,,,,,,,,,,,,,,,,,,Reduction of L-Dopaquinone,1628,Reduction in melanin level,1629,Reduction of melanosome level,1630,Reduction fo Pigmentation pattern ,1631,,,,,,,,,,,,,Inhibition of tyrosinase ,1627,,,,,,,,,,,,,,,,,,,450,1-phenyl 2-thiourea ,,,,,,,,,,,,,,,,,,,1857,1627,Inhibition of tyrosinase ,1628,Reduction of L-Dopaquinone,1858,1628,Reduction of L-Dopaquinone,1629,Reduction in melanin level,1859,1629,Reduction in melanin level,1630,Reduction of melanosome level,1860,1630,Reduction of melanosome level,1631,Reduction fo Pigmentation pattern ,1861,1631,Reduction fo Pigmentation pattern ,360,"Decrease, Population growth rate",,,,,,,,,,,,,,,,,,,,,,,,,
442,Inhibition of voltage gate sodium channels leading to impairment in learning and memory during development,Inhibition of voltage gate during development is leading to cognitive disorders,"Impairment, Learning and memory",341,,,,,,,,,,,,,,,,,,,Disruption of sodium channel gating kinetics,1977,"Disruption, action potential",1983,Altered neurotransmission in development,2005,"Hippocampal anatomy, Altered ",757,Altered function of the brain,2022,,,,,,,,,,,"Inhibit, voltage-gated sodium channel",1353,,,,,,,,,,,,,,,,,,,171,Pyrethrins and Pyrethroids,,,,,,,,,,,,,,,,,,,3026,1353,"Inhibit, voltage-gated sodium channel",1977,Disruption of sodium channel gating kinetics,3053,1977,Disruption of sodium channel gating kinetics,1983,"Disruption, action potential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,Inhibition of voltage-gated sodium channels leading to decreased cognition,Voltage-gated sodium channels and DNT,"Cognitive Function, Decreased ",402,,,,,,,,,,,,,,,,,,,Disruption of sodium channel gating kinetics,1977,"Decreased, oligodendrocyte differentiation",2116,Hypomyelination,2107,"Altered, white brain matter",2108,,,,,,,,,,,,,"Inhibit, voltage-gated sodium channel",1353,,,,,,,,,,,,,,,,,,,762, Deltamethrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Interaction with lung resident cell membrane components leads to lung cancer,Interaction with lung cells leads to lung cancer,Lung cancer,1670,,,,,,,,,,,,,,,,,,,"Increased, secretion of proinflammatory mediators",1496,"Increased, recruitment of inflammatory cells",1497,"Increase, Cytotoxicity (epithelial cells)",780,"Increased, Reactive oxygen species",1115,Secondary genotoxicity,2006,"Increased, DNA damage and mutation",1669,"Increase, Cell Proliferation",870,,,,,,,Substance interaction with the lung resident cell membrane components,1495,,,,,,,,,,,,,,,,,,,224,nanoparticles,739,welding fumes,740,Carbon black,667,Diesel engine exhaust,634,nanomaterials,749,Titanium dioxide nanoparticles,,,,,,,,,3090,1495,Substance interaction with the lung resident cell membrane components,1496,"Increased, secretion of proinflammatory mediators",3098,1495,Substance interaction with the lung resident cell membrane components,1115,"Increased, Reactive oxygen species",3091,1496,"Increased, secretion of proinflammatory mediators",1497,"Increased, recruitment of inflammatory cells",3099,1495,Substance interaction with the lung resident cell membrane components,1669,"Increased, DNA damage and mutation",3100,780,"Increase, Cytotoxicity (epithelial cells)",2006,Secondary genotoxicity,3092,1497,"Increased, recruitment of inflammatory cells",780,"Increase, Cytotoxicity (epithelial cells)",3093,780,"Increase, Cytotoxicity (epithelial cells)",1115,"Increased, Reactive oxygen species",3094,1115,"Increased, Reactive oxygen species",2006,Secondary genotoxicity,3095,2006,Secondary genotoxicity,1669,"Increased, DNA damage and mutation",3096,1669,"Increased, DNA damage and mutation",870,"Increase, Cell Proliferation"
152,Interference with thyroid serum binding protein transthyretin and subsequent adverse human neurodevelopmental toxicity ,Transthyretin interference,"Cognitive Function, Decreased ",402,,,,,,,,,,,,,,,,,,,"Displacement, Serum thyroxine (T4) from transthyretin",958,"Increased, Free serum thyroxine (T4)",959,"Increased, Uptake of thyroxine into tissue",960,"Increased, Clearance of thyroxine from serum",961," Thyroxine (T4) in serum, Decreased",281,"Thyroxine (T4) in neuronal tissue, Decreased ",280,"Hippocampal gene expression, Altered ",756,"Hippocampal anatomy, Altered ",757,"Hippocampal Physiology, Altered",758,,,"Binding, Transthyretin in serum",957,,,,,,,,,,,,,,,,,,,160,Halogenated phenols,148,Polychlorinated biphenyl,256,Polychlorinated dibenzodioxins,257,Polybrominated diphenyl ethers,258,Isoflavones,259,Perflourinated chemicals,260,Phthalates,261,Tetrabromobisphenol A,262,Clonixin,263,Meclofenamic acid,2491,957,"Binding, Transthyretin in serum",958,"Displacement, Serum thyroxine (T4) from transthyretin",2498,958,"Displacement, Serum thyroxine (T4) from transthyretin",959,"Increased, Free serum thyroxine (T4)",2497,959,"Increased, Free serum thyroxine (T4)",961,"Increased, Clearance of thyroxine from serum",2495,961,"Increased, Clearance of thyroxine from serum",281," Thyroxine (T4) in serum, Decreased",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Intracellular Acidification Induced Olfactory Epithelial Injury Leading to Site of Contact Nasal Tumors,pH Induced Nasal Tumors,"Increase, Site of Contact Nasal Tumors",872,,,,,,,,,,,,,,,,,,,"Increase, Tissue Degeneration, Necrosis & Atrophy ",868,"Increase, Cell Proliferation",870,"Increase, Respiratory or Squamous Metaplasia",869,"Increase, Cytotoxicity",768,"Increase, Mutations in Critical Genes",876,,,,,,,,,,,"Decrease, Intracellular pH",867,,,,,,,,,,,,,,,,,,,153,Vinyl acetate,,,,,,,,,,,,,,,,,,,583,867,"Decrease, Intracellular pH",768,"Increase, Cytotoxicity",584,768,"Increase, Cytotoxicity",868,"Increase, Tissue Degeneration, Necrosis & Atrophy ",585,868,"Increase, Tissue Degeneration, Necrosis & Atrophy ",869,"Increase, Respiratory or Squamous Metaplasia",586,869,"Increase, Respiratory or Squamous Metaplasia",870,"Increase, Cell Proliferation",587,870,"Increase, Cell Proliferation",876,"Increase, Mutations in Critical Genes",588,876,"Increase, Mutations in Critical Genes",872,"Increase, Site of Contact Nasal Tumors",589,870,"Increase, Cell Proliferation",872,"Increase, Site of Contact Nasal Tumors",,,,,,,,,,,,,,,
188,Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis,IYD inhib alters metamorphosis,"Altered, Amphibian metamorphosis",1101,,,,,,,,,,,,,,,,,,,Decrease of Thyroidal iodide,425,"Thyroid hormone synthesis, Decreased",277," Thyroxine (T4) in serum, Decreased",281,,,,,,,,,,,,,,,"Inhibition, Iodotyrosine deiodinase (IYD)",1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,1152,"Inhibition, Iodotyrosine deiodinase (IYD)",425,Decrease of Thyroidal iodide,2429,425,Decrease of Thyroidal iodide,277,"Thyroid hormone synthesis, Decreased",2812,1152,"Inhibition, Iodotyrosine deiodinase (IYD)",281," Thyroxine (T4) in serum, Decreased",2810,277,"Thyroid hormone synthesis, Decreased",281," Thyroxine (T4) in serum, Decreased",2811,281," Thyroxine (T4) in serum, Decreased",1101,"Altered, Amphibian metamorphosis",,,,,,,,,,,,,,,,,,,,,,,,,
444,Ionizing radiation leads to reduced reproduction in Eisenia fetida via reduced spermatogenesis and cocoon hatchability,Deposition of energy leads to reduced cocoon hatchability,"Decrease, Population growth rate",360,,,,,,,,,,,,,,,,,,,"Increased, Oxidative Stress",1088,"Increase, Apoptosis",1365,Decreased spermatogenesis ,1798,"Decrease, Fecundity",328,"Decrease, Reproduction",1863,,,,,,,,,,,Deposition of Energy,1686,Increase in reactive oxygen and nitrogen species (RONS),1632,"Increase, DNA damage",1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,1686,Deposition of Energy,1632,Increase in reactive oxygen and nitrogen species (RONS),3050,1798,Decreased spermatogenesis ,1863,"Decrease, Reproduction",3039,1686,Deposition of Energy,1194,"Increase, DNA damage",3051,328,"Decrease, Fecundity",360,"Decrease, Population growth rate",3052,1798,Decreased spermatogenesis ,360,"Decrease, Population growth rate",3040,1632,Increase in reactive oxygen and nitrogen species (RONS),1194,"Increase, DNA damage",3041,1632,Increase in reactive oxygen and nitrogen species (RONS),1088,"Increased, Oxidative Stress",3042,1088,"Increased, Oxidative Stress",1194,"Increase, DNA damage",3043,1194,"Increase, DNA damage",1365,"Increase, Apoptosis",3048,1194,"Increase, DNA damage",1798,Decreased spermatogenesis 
441,Ionizing radiation-induced DNA damage leads to microcephaly via apoptosis and premature cell differentiation,Increased DNA damages during embryonic development lead to microcephaly,"Increase risk, microcephaly",1978,,,,,,,,,,,,,,,,,,,"Increase, DNA damage",1194,Activation of Tumor Protein 53,1974,"Increase, Apoptosis",1365,Premature cell differentiation,1979,,,,,,,,,,,,,Deposition of Energy,1686,,,,,,,,,,,,,,,,,,,451,Ionizing Radiation,,,,,,,,,,,,,,,,,,,3013,1686,Deposition of Energy,1194,"Increase, DNA damage",3025,1686,Deposition of Energy,1978,"Increase risk, microcephaly",3020,1194,"Increase, DNA damage",1974,Activation of Tumor Protein 53,3022,1365,"Increase, Apoptosis",1978,"Increase risk, microcephaly",3024,1974,Activation of Tumor Protein 53,1365,"Increase, Apoptosis",3027,1974,Activation of Tumor Protein 53,1979,Premature cell differentiation,3028,1979,Premature cell differentiation,1978,"Increase risk, microcephaly",,,,,,,,,,,,,,,
160,Ionotropic gamma-aminobutyric acid receptor activation mediated neurotransmission inhibition leading to mortality,iGABAR activation leading to mortality,Increased Mortality,351,,,,,,,,,,,,,,,,,,,"Increased, Inhibitory postsynaptic potential",1012,"Induction, Somatic muscle paralysis",1014,"Increased, Chloride conductance",761,"Increased, Neuronal synaptic inhibition",1015,"Inhibition, Feeding",1016,,,,,,,,,,,"Activation, ionotropic GABA Receptor chloride channel",762,,,,,,,,,,,,,,,,,,,83,Emamectin benzoate,,,,,,,,,,,,,,,,,,,711,1014,"Induction, Somatic muscle paralysis",351,Increased Mortality,712,762,"Activation, ionotropic GABA Receptor chloride channel",761,"Increased, Chloride conductance",713,761,"Increased, Chloride conductance",1015,"Increased, Neuronal synaptic inhibition",714,1015,"Increased, Neuronal synaptic inhibition",1012,"Increased, Inhibitory postsynaptic potential",715,1012,"Increased, Inhibitory postsynaptic potential",1014,"Induction, Somatic muscle paralysis",716,1014,"Induction, Somatic muscle paralysis",1016,"Inhibition, Feeding",717,1016,"Inhibition, Feeding",351,Increased Mortality,,,,,,,,,,,,,,,
208,Janus kinase (JAK)/Signal transducer and activator of transcription (STAT) and Transforming growth factor (TGF)-beta pathways activation leading to reproductive failure,JAK/STAT and TGF-beta  pathways activation leading to reproductive failure,Reproductive failure,1277,,,,,,,,,,,,,,,,,,,"Activation, JAK/STAT pathway",1282,"Activation, TGF-beta pathway",1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,UV-activated Titanium dioxide nanoparticles,,,,,,,,,,,,,,,,,,,1106,1282,"Activation, JAK/STAT pathway",1283,"Activation, TGF-beta pathway",1107,1283,"Activation, TGF-beta pathway",1277,Reproductive failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Juvenile hormone receptor agonism leading to male offspring induction associated population decline,JHR agonism leading to population decline,"Increased, Male offspring",1208,"Decline, Population",361,"Alteration, Food-web structures",1210,,,,,,,,,,,,,,,"Induction, Doublesex1 gene",1206,"Induction, Male reproductive tract",1209,,,,,,,,,,,,,,,,,"Activation, Juvenile hormone receptor",1205,,,,,,,,,,,,,,,,,,,213,fenoxycarb,214,DIOFENOLAN,215,pyriproxyfen,216,(7S)-Hydroprene,217,kinoprene,,,,,,,,,,,955,1205,"Activation, Juvenile hormone receptor",1206,"Induction, Doublesex1 gene",956,1206,"Induction, Doublesex1 gene",1209,"Induction, Male reproductive tract",957,1209,"Induction, Male reproductive tract",1208,"Increased, Male offspring",958,1208,"Increased, Male offspring",361,"Decline, Population",959,361,"Decline, Population",1210,"Alteration, Food-web structures",,,,,,,,,,,,,,,,,,,,,,,,,
128,Kidney dysfunction by decreased thyroid hormone,Kidney dysfunction,"Occurrence, Kidney toxicity",814,,,,,,,,,,,,,,,,,,," Thyroxine (T4) in serum, Decreased",281,"Increased, Serum creatinine",813,"Occurrence, Cystic dilatation (renal tubule)",823,"Occurrence, Cytoplasmic vacuolization (podocyte)",824,"Occurrence, Cytoplasmic vacuolization (Renal tubule)",818,"Decreased, Glomerular filtration",819,"Decreased, Renal plasma flow",820,"Decreased, Sodium reabsorption",821,"Decreased, Renal ability to dilute urine",825,,,"Thyroid hormone synthesis, Decreased",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,277,"Thyroid hormone synthesis, Decreased",281," Thyroxine (T4) in serum, Decreased",2806,281," Thyroxine (T4) in serum, Decreased",818,"Occurrence, Cytoplasmic vacuolization (Renal tubule)",2807,281," Thyroxine (T4) in serum, Decreased",823,"Occurrence, Cystic dilatation (renal tubule)",2808,281," Thyroxine (T4) in serum, Decreased",824,"Occurrence, Cytoplasmic vacuolization (podocyte)",494,277,"Thyroid hormone synthesis, Decreased",813,"Increased, Serum creatinine",497,813,"Increased, Serum creatinine",818,"Occurrence, Cytoplasmic vacuolization (Renal tubule)",498,813,"Increased, Serum creatinine",823,"Occurrence, Cystic dilatation (renal tubule)",500,813,"Increased, Serum creatinine",824,"Occurrence, Cytoplasmic vacuolization (podocyte)",501,818,"Occurrence, Cytoplasmic vacuolization (Renal tubule)",819,"Decreased, Glomerular filtration",502,818,"Occurrence, Cytoplasmic vacuolization (Renal tubule)",820,"Decreased, Renal plasma flow"
447,"Kidney failure induced by inhibition of mitochondrial electron transfer chain through apoptosis, inflammation and oxidative stress pathways",Kidney failure induced by inhibition of mitochondrial ETC,"Increased, Kidney Failure",759,,,,,,,,,,,,,,,,,,,"Inhibition, Mitochondrial Electron Transport Chain Complexes",105,"Decrease, Mitochondrial membrane potential",1770,"Increase, Mitochondrial Dysfunction",1968,"Altered gene expression, NRF2 dependent antioxidant pathway",1917,"Inhibition, Nuclear factor kappa B (NF-kB)",202,Activation of ER stress,1815,"Increased, Oxidative Stress",1088,"Increase, Apoptosis",1365,Increase in inflammation,1633,"Occurrence, renal proximal tubular necrosis",1097,,,,,,,,,,,,,,,,,,,,,664,Uranium,738,"Uranium, soluble salts",,,,,,,,,,,,,,,,,3064,105,"Inhibition, Mitochondrial Electron Transport Chain Complexes",1770,"Decrease, Mitochondrial membrane potential",3065,1770,"Decrease, Mitochondrial membrane potential",1968,"Increase, Mitochondrial Dysfunction",3066,1968,"Increase, Mitochondrial Dysfunction",1917,"Altered gene expression, NRF2 dependent antioxidant pathway",3067,1968,"Increase, Mitochondrial Dysfunction",202,"Inhibition, Nuclear factor kappa B (NF-kB)",3068,1968,"Increase, Mitochondrial Dysfunction",1365,"Increase, Apoptosis",3069,1917,"Altered gene expression, NRF2 dependent antioxidant pathway",1815,Activation of ER stress,3070,1917,"Altered gene expression, NRF2 dependent antioxidant pathway",1088,"Increased, Oxidative Stress",3071,1815,Activation of ER stress,1365,"Increase, Apoptosis",3072,202,"Inhibition, Nuclear factor kappa B (NF-kB)",1633,Increase in inflammation,3073,1088,"Increased, Oxidative Stress",1097,"Occurrence, renal proximal tubular necrosis"
